date,code,close,volume,pe,industry
2022-11-07,600115,5.31,31016814,-3.11562,主板-沪
2022-11-08,600115,5.31,34664475,-3.11562,主板-沪
2022-11-09,600115,5.23,19887761,-3.068681,主板-沪
2022-11-10,600115,5.27,28819783,-3.092151,主板-沪
2022-11-11,600115,5.33,71936599,-3.127355,主板-沪
2022-11-14,600115,5.09,52049547,-2.986536,主板-沪
2022-11-15,600115,5.11,36018311,-2.998271,主板-沪
2022-11-16,600115,5.11,34418927,-2.998271,主板-沪
2022-11-17,600115,5.12,18972408,-3.004139,主板-沪
2022-11-18,600115,5.07,25508955,-2.974801,主板-沪
2022-11-21,600115,4.98,25144278,-2.921994,主板-沪
2022-11-22,600115,4.96,24239074,-2.910259,主板-沪
2022-11-23,600115,5.02,19569314,-2.945464,主板-沪
2022-11-24,600115,4.94,20599679,-2.898524,主板-沪
2022-11-25,600115,4.95,13730733,-2.904392,主板-沪
2022-11-28,600115,5.02,38441112,-2.945464,主板-沪
2022-11-29,600115,5.21,72906188,-3.056946,主板-沪
2022-11-30,600115,5.35,83661965,-3.13909,主板-沪
2022-12-01,600115,5.24,67059598,-3.074548,主板-沪
2022-12-02,600115,5.19,33849039,-3.045211,主板-沪
2022-12-05,600115,5.41,79026615,-3.174295,主板-沪
2022-12-06,600115,5.46,59157410,-3.203632,主板-沪
2022-12-07,600115,5.66,97316219,-3.320981,主板-沪
2022-12-08,600115,5.6,72178744,-3.285777,主板-沪
2022-12-09,600115,5.57,52540978,-3.268174,主板-沪
2022-12-12,600115,5.66,70887009,-3.320981,主板-沪
2022-12-13,600115,5.74,84795601,-3.367921,主板-沪
2022-12-14,600115,5.77,58955710,-3.385523,主板-沪
2022-12-15,600115,5.69,59486069,-3.338584,主板-沪
2022-12-16,600115,5.75,52882809,-3.373789,主板-沪
2022-12-19,600115,5.69,49812713,-3.338584,主板-沪
2022-12-20,600115,5.6,30754803,-3.285777,主板-沪
2022-12-21,600115,5.61,43102697,-3.291644,主板-沪
2022-12-22,600115,5.59,44296650,-3.279909,主板-沪
2022-12-23,600115,5.59,37579393,-3.279909,主板-沪
2022-12-26,600115,5.56,54465169,-3.262307,主板-沪
2022-12-27,600115,5.56,54233796,-3.262307,主板-沪
2022-12-28,600115,5.45,56654246,-3.197765,主板-沪
2022-12-29,600115,5.4,33609604,-3.168428,主板-沪
2022-12-30,600115,5.53,43429034,-3.244704,主板-沪
2018-01-02,600118,24.81055063,3949120,71.568849,主板-沪
2018-01-03,600118,24.96665319,5300112,72.019144,主板-沪
2018-01-04,600118,24.88860191,4695063,71.793997,主板-沪
2018-01-05,600118,24.93738396,6361798,71.934714,主板-沪
2018-01-08,600118,24.99592242,6595282,72.103575,主板-沪
2018-01-09,600118,24.95689678,4765238,71.991001,主板-沪
2018-01-10,600118,24.60566602,4927767,70.977836,主板-沪
2018-01-11,600118,24.72274294,3896474,71.315558,主板-沪
2018-01-12,600118,24.31297372,5576679,70.133532,主板-沪
2018-01-15,600118,23.6105122,8883919,68.107202,主板-沪
2018-01-16,600118,23.48367887,6003563,67.741337,主板-沪
2018-01-17,600118,23.6105122,6471434,68.107202,主板-沪
2018-01-18,600118,23.56173015,2874791,67.966485,主板-沪
2018-01-19,600118,23.74710194,9358370,68.501211,主板-沪
2018-01-22,600118,23.82515322,4852525,68.726358,主板-沪
2018-01-23,600118,23.76661476,4802270,68.557497,主板-沪
2018-01-24,600118,23.95198655,4913463,69.092223,主板-沪
2018-01-25,600118,24.22516603,10763053,69.880241,主板-沪
2018-01-26,600118,23.96174296,4692302,69.120367,主板-沪
2018-01-29,600118,23.55197374,5075936,67.938341,主板-沪
2018-01-30,600118,23.62026861,2738657,68.135345,主板-沪
2018-01-31,600118,23.05439683,4776461,66.503024,主板-沪
2018-02-01,600118,21.99094814,7722755,63.435386,主板-沪
2018-02-02,600118,21.63971738,5297592,62.422221,主板-沪
2018-02-05,600118,21.55190969,3382194,62.168929,主板-沪
2018-02-06,600118,19.50306359,10006726,56.2588,主板-沪
2018-02-07,600118,19.17134565,9738598,55.301922,主板-沪
2018-02-08,600118,19.37623026,4707754,55.892935,主板-沪
2018-02-09,600118,18.3420508,8987269,52.909727,主板-沪
2018-02-12,600118,18.66401233,4787138,53.838462,主板-沪
2018-02-13,600118,18.78108925,8345369,54.176183,主板-沪
2018-02-14,600118,18.75182002,3332047,54.091753,主板-沪
2018-02-22,600118,19.19085847,4665032,55.358209,主板-沪
2018-02-23,600118,19.44452513,5859281,56.089939,主板-沪
2018-02-26,600118,19.89331999,7362089,57.384539,主板-沪
2018-02-27,600118,20.60553792,15202465,59.439013,主板-沪
2018-02-28,600118,20.42992254,14809701,58.93243,主板-沪
2018-03-01,600118,20.62505074,7315546,59.4953,主板-沪
2018-03-02,600118,20.55675587,6130840,59.298295,主板-沪
2018-03-05,600118,21.19092252,13424332,61.127621,主板-沪
2018-03-06,600118,21.22994816,8933128,61.240195,主板-沪
2018-03-07,600118,20.81042253,6372261,60.030025,主板-沪
2018-03-08,600118,20.64456356,6614033,59.551586,主板-沪
2018-03-09,600118,21.06408919,8706452,60.761756,主板-沪
2018-03-12,600118,21.73728148,12964803,62.703655,主板-沪
2018-03-13,600118,21.31775585,8408702,61.493486,主板-沪
2018-03-14,600118,20.95676868,6074102,60.452178,主板-沪
2018-03-15,600118,21.15189688,7233987,62.588699,主板-沪
2018-03-16,600118,20.82017894,4608797,61.607142,主板-沪
2018-03-19,600118,20.91774304,5093668,61.895835,主板-沪
2018-03-20,600118,21.09335842,6316524,62.415483,主板-沪
2018-03-21,600118,21.33726867,13902737,63.137216,主板-沪
2018-03-22,600118,21.2689738,7604251,62.935131,主板-沪
2018-03-23,600118,20.0982046,12300265,59.470812,主板-沪
2018-03-26,600118,21.32751226,18302184,63.108347,主板-沪
2018-03-27,600118,21.84460199,18959544,64.638421,主板-沪
2018-03-28,600118,21.54215328,11724255,63.743472,主板-沪
2018-03-29,600118,21.60069174,8969607,63.916688,主板-沪
2018-03-30,600118,22.48852505,20550759,66.543796,主板-沪
2018-04-02,600118,22.83975581,21429055,67.583092,主板-沪
2018-04-03,600118,22.47876864,12552466,66.514927,主板-沪
2018-04-04,600118,22.49828146,15619546,66.572666,主板-沪
2018-04-09,600118,24.10808911,34509415,71.336105,主板-沪
2018-04-10,600118,23.82515322,34803723,70.498894,主板-沪
2018-04-11,600118,23.62026861,17040744,69.892638,主板-沪
2018-04-12,600118,23.30806349,12514973,68.96882,主板-沪
2018-04-13,600118,23.55197374,12970253,69.690553,主板-沪
2018-04-16,600118,23.17147375,15763811,68.564649,主板-沪
2018-04-17,600118,22.72267889,11008866,67.23666,主板-沪
2018-04-18,600118,23.66905066,17803023,70.036985,主板-沪
2018-04-19,600118,24.1958968,25388339,71.595929,主板-沪
2018-04-20,600118,23.99101219,15403215,70.989673,主板-沪
2018-04-23,600118,22.8299994,14199433,67.554223,主板-沪
2018-04-24,600118,22.98610196,10050106,68.016132,主板-沪
2018-04-25,600118,23.17147375,9794786,68.564649,主板-沪
2018-04-26,600118,22.35193531,13575894,65.833459,主板-沪
2018-04-27,600118,22.48852505,7752982,66.235759,主板-沪
2018-05-02,600118,21.90314045,9067384,64.511618,主板-沪
2018-05-03,600118,21.97143532,7894841,64.712767,主板-沪
2018-05-04,600118,21.80557635,5851132,64.224261,主板-沪
2018-05-07,600118,22.1470507,5824821,65.23001,主板-沪
2018-05-08,600118,22.50803787,11562934,66.29323,主板-沪
2018-05-09,600118,22.40071736,4369848,65.977138,主板-沪
2018-05-10,600118,22.20558916,5633392,65.402424,主板-沪
2018-05-11,600118,21.8543584,5028308,64.367939,主板-沪
2018-05-14,600118,21.55190969,5679458,63.477133,主板-沪
2018-05-15,600118,22.42023018,12696909,66.034609,主板-沪
2018-05-16,600118,22.27388403,8036511,65.603574,主板-沪
2018-05-17,600118,21.9519225,7164247,64.655296,主板-沪
2018-05-18,600118,22.19583275,4982074,65.373688,主板-沪
2018-05-21,600118,22.42998659,7044905,66.063345,主板-沪
2018-05-22,600118,22.51779428,4936930,66.321966,主板-沪
2018-05-23,600118,22.27388403,6526809,65.603574,主板-沪
2018-05-24,600118,21.96167891,5762591,64.684032,主板-沪
2018-05-25,600118,21.68849943,5703929,63.879432,主板-沪
2018-05-28,600118,21.11287124,7249682,62.184027,主板-沪
2018-05-29,600118,21.14214047,3973748,62.270234,主板-沪
2018-05-30,600118,20.32260203,6831614,59.856436,主板-沪
2018-05-31,600118,20.52748664,5151487,60.459886,主板-沪
2018-06-01,600118,20.57626869,5683111,60.603564,主板-沪
2018-06-04,600118,20.64456356,3890912,60.804714,主板-沪
2018-06-05,600118,20.90798663,4598187,61.580578,主板-沪
2018-06-06,600118,20.86896099,3578806,61.465635,主板-沪
2018-06-07,600118,20.51773023,3818783,60.43115,主板-沪
2018-06-08,600118,20.10796101,4790441,59.224251,主板-沪
2018-06-11,600118,19.83478153,3131238,58.419652,主板-沪
2018-06-12,600118,20.05917896,3860261,59.080573,主板-沪
2018-06-13,600118,19.67867897,3724961,57.959881,主板-沪
2018-06-14,600118,19.4152559,4732303,57.184017,主板-沪
2018-06-15,600118,19.11280719,4645039,56.293211,主板-沪
2018-06-19,600118,17.33714057,10993663,51.063316,主板-沪
2018-06-20,600118,17.9517944,8763146,52.873664,主板-沪
2018-06-21,600118,17.55178159,5363547,51.695501,主板-沪
2018-06-22,600118,17.82496107,4381257,52.5001,主板-沪
2018-06-25,600118,17.77617902,4771210,52.356422,主板-沪
2018-06-26,600118,18.16643542,5957839,53.505849,主板-沪
2018-06-27,600118,18.10789696,3905271,53.333435,主板-沪
2018-06-28,600118,18.11765337,4113186,53.362171,主板-沪
2018-06-29,600118,18.6347431,4752076,54.885162,主板-沪
2018-07-02,600118,18.40058926,4482737,54.195506,主板-沪
2018-07-03,600118,18.96646104,7382564,55.862176,主板-沪
2018-07-04,600118,18.72255079,4093898,55.143784,主板-沪
2018-07-05,600118,18.13716619,4289376,53.419642,主板-沪
2018-07-06,600118,18.49815336,5598134,54.482863,主板-沪
2018-07-09,600118,18.81035848,3722856,55.402405,主板-沪
2018-07-10,600118,18.741684,3568877,54.885162,主板-沪
2018-07-11,600118,18.1136904,6404505,53.046078,主板-沪
2018-07-12,600118,18.5552484,5706858,54.339184,主板-沪
2018-07-13,600118,18.6631848,4058816,54.655277,主板-沪
2018-07-16,600118,18.9575568,7730621,55.517348,主板-沪
2018-07-17,600118,18.7613088,5135572,54.942634,主板-沪
2018-07-18,600118,18.5748732,4542901,54.396656,主板-沪
2018-07-19,600118,18.15294,4733536,53.161021,主板-沪
2018-07-20,600118,18.4276872,4199689,53.96562,主板-沪
2018-07-23,600118,18.986994,9869766,55.603555,主板-沪
2018-07-24,600118,19.13418,8867103,56.03459,主板-沪
2018-07-25,600118,19.085118,5435532,55.890911,主板-沪
2018-07-26,600118,19.0753056,4742900,55.862176,主板-沪
2018-07-27,600118,19.0066188,4190398,55.661026,主板-沪
2018-07-30,600118,19.1047428,6727290,55.948383,主板-沪
2018-07-31,600118,18.9477444,4259923,55.488612,主板-沪
2018-08-01,600118,18.447312,4930177,54.023092,主板-沪
2018-08-02,600118,17.9370672,6815917,52.528836,主板-沪
2018-08-03,600118,17.7702564,3297121,52.040329,主板-沪
2018-08-06,600118,17.5053216,4077056,51.264466,主板-沪
2018-08-07,600118,17.8781928,4123803,52.356422,主板-沪
2018-08-08,600118,17.6230704,3053075,51.609294,主板-沪
2018-08-09,600118,17.956692,4676942,52.586307,主板-沪
2018-08-10,600118,17.9763168,3674842,52.643779,主板-沪
2018-08-13,600118,18.1136904,4914859,53.046078,主板-沪
2018-08-14,600118,17.9272548,2860900,52.5001,主板-沪
2018-08-15,600118,17.6426952,4152347,51.666765,主板-沪
2018-08-16,600118,17.4758844,3651771,51.178259,主板-沪
2018-08-17,600118,17.3581356,2974356,50.833431,主板-沪
2018-08-20,600118,17.4562596,3870380,51.120787,主板-沪
2018-08-21,600118,17.6034456,3300101,51.551823,主板-沪
2018-08-22,600118,17.5249464,2700152,51.321937,主板-沪
2018-08-23,600118,17.5543836,2771611,51.408144,主板-沪
2018-08-24,600118,17.367948,2875266,50.619216,主板-沪
2018-08-27,600118,17.7506316,4789728,51.734555,主板-沪
2018-08-28,600118,17.956692,6385612,52.335122,主板-沪
2018-08-29,600118,17.9370672,3628502,52.277925,主板-沪
2018-08-30,600118,17.5445712,3847610,51.133988,主板-沪
2018-08-31,600118,17.6426952,4027420,51.419972,主板-沪
2018-09-03,600118,17.6426952,3879859,51.419972,主板-沪
2018-09-04,600118,18.251064,11284190,53.193075,主板-沪
2018-09-05,600118,18.0450036,8436419,52.592508,主板-沪
2018-09-06,600118,18.9477444,19394361,55.223563,主板-沪
2018-09-07,600118,18.8201832,13617051,54.851783,主板-沪
2018-09-10,600118,18.2903136,8187374,53.307468,主板-沪
2018-09-11,600118,18.545436,7840559,54.051027,主板-沪
2018-09-12,600118,18.7613088,10171399,54.680193,主板-沪
2018-09-13,600118,18.9183072,9752315,55.137768,主板-沪
2018-09-14,600118,18.545436,8036734,54.051027,主板-沪
2018-09-17,600118,18.39825,5824851,53.622051,主板-沪
2018-09-18,600118,18.545436,6334086,54.051027,主板-沪
2018-09-19,600118,18.5650608,7605521,54.108224,主板-沪
2018-09-20,600118,18.3393756,5161618,53.450461,主板-沪
2018-09-21,600118,18.594498,5410237,54.19402,主板-沪
2018-09-25,600118,18.7613088,7411023,54.680193,主板-沪
2018-09-26,600118,18.6729972,6089220,54.422807,主板-沪
2018-09-27,600118,18.2903136,6327663,53.307468,主板-沪
2018-09-28,600118,18.202002,6374636,53.050083,主板-沪
2018-10-08,600118,17.6034456,5900068,51.305578,主板-沪
2018-10-09,600118,17.4562596,4731555,50.876602,主板-沪
2018-10-10,600118,17.5543836,2662482,51.162586,主板-沪
2018-10-11,600118,15.9255252,12458708,46.415247,主板-沪
2018-10-12,600118,15.650778,9164839,45.614491,主板-沪
2018-10-15,600118,15.5330292,4497547,45.27131,主板-沪
2018-10-16,600118,15.4447176,4518162,45.013924,主板-沪
2018-10-17,600118,15.4447176,4962464,45.013924,主板-沪
2018-10-18,600118,14.9540976,5931968,43.584003,主板-沪
2018-10-19,600118,15.20922,8393554,44.327562,主板-沪
2018-10-22,600118,15.9745872,9799125,46.55824,主板-沪
2018-10-23,600118,15.601716,7316851,45.471499,主板-沪
2018-10-24,600118,15.6802152,3575264,45.700287,主板-沪
2018-10-25,600118,15.69984,4601267,45.757484,主板-沪
2018-10-26,600118,15.9647748,6004649,45.503825,主板-沪
2018-10-29,600118,15.7096524,3632107,44.776659,主板-沪
2018-10-30,600118,15.7685268,3852281,44.944467,主板-沪
2018-10-31,600118,15.9255252,4811196,45.391954,主板-沪
2018-11-01,600118,16.0138368,6263873,45.643665,主板-沪
2018-11-02,600118,16.3768956,7383136,46.678478,主板-沪
2018-11-05,600118,16.5437064,8307260,47.153933,主板-沪
2018-11-06,600118,16.3670832,4456930,46.65051,主板-沪
2018-11-07,600118,16.2198972,5935939,46.230991,主板-沪
2018-11-08,600118,15.9647748,5506178,45.503825,主板-沪
2018-11-09,600118,15.896088,3154816,45.30805,主板-沪
2018-11-12,600118,16.2198972,3901384,46.230991,主板-沪
2018-11-13,600118,16.4946444,7704300,47.014094,主板-沪
2018-11-14,600118,16.3180212,5502689,46.510671,主板-沪
2018-11-15,600118,16.828266,9996341,47.965003,主板-沪
2018-11-16,600118,16.8184536,7211559,47.937035,主板-沪
2018-11-19,600118,17.2600116,10503338,49.195592,主板-沪
2018-11-20,600118,17.5838208,20445304,50.118534,主板-沪
2018-11-21,600118,17.6721324,10683608,50.370245,主板-沪
2018-11-22,600118,17.4366348,5618743,49.699015,主板-沪
2018-11-23,600118,16.6516428,8556005,47.46158,主板-沪
2018-11-26,600118,16.7595792,5214830,47.769228,主板-沪
2018-11-27,600118,16.8969528,5535122,48.160779,主板-沪
2018-11-28,600118,17.0539512,7074685,48.608266,主板-沪
2018-11-29,600118,16.779204,7252156,47.825164,主板-沪
2018-11-30,600118,16.9362024,4892568,48.272651,主板-沪
2018-12-03,600118,17.2600116,8139299,49.195592,主板-沪
2018-12-04,600118,17.3483232,5116604,49.447304,主板-沪
2018-12-05,600118,17.2992612,5835817,49.307464,主板-沪
2018-12-06,600118,17.318886,8749558,49.3634,主板-沪
2018-12-07,600118,17.2305744,3728154,49.111688,主板-沪
2018-12-10,600118,16.877328,4213282,48.104843,主板-沪
2018-12-11,600118,16.877328,3185022,48.104843,主板-沪
2018-12-12,600118,16.8969528,2396529,48.160779,主板-沪
2018-12-13,600118,17.073576,3705556,48.664202,主板-沪
2018-12-14,600118,16.5927684,4569399,47.293773,主板-沪
2018-12-17,600118,16.8577032,4067325,48.048907,主板-沪
2018-12-18,600118,16.8577032,4628150,48.048907,主板-沪
2018-12-19,600118,16.8675156,3770317,48.076875,主板-沪
2018-12-20,600118,16.7497668,3625924,47.74126,主板-沪
2018-12-21,600118,16.6025808,2959959,47.321741,主板-沪
2018-12-24,600118,16.779204,2763288,47.825164,主板-沪
2018-12-25,600118,16.6123932,3399138,47.349709,主板-沪
2018-12-26,600118,16.5535188,2280293,47.181901,主板-沪
2018-12-27,600118,16.5437064,3112354,47.153933,主板-沪
2018-12-28,600118,16.9950768,9124997,48.440458,主板-沪
2019-01-02,600118,17.7408192,16473905,50.566021,主板-沪
2019-01-03,600118,18.0450036,21546972,51.433027,主板-沪
2019-01-04,600118,18.1333152,14144662,51.684738,主板-沪
2019-01-07,600118,18.5159988,18738196,52.775488,主板-沪
2019-01-08,600118,17.9468796,11295333,51.153347,主板-沪
2019-01-09,600118,17.8880052,9142785,50.98554,主板-沪
2019-01-10,600118,17.8781928,6569273,50.957572,主板-沪
2019-01-11,600118,18.8201832,21622565,53.642493,主板-沪
2019-01-14,600118,18.3295632,9684022,52.244097,主板-沪
2019-01-15,600118,18.5356236,8079712,52.831423,主板-沪
2019-01-16,600118,18.2118144,6789085,51.908482,主板-沪
2019-01-17,600118,18.054816,5046810,51.460995,主板-沪
2019-01-18,600118,18.15294,4973626,51.740674,主板-沪
2019-01-21,600118,18.1136904,4203193,51.628802,主板-沪
2019-01-22,600118,17.760444,5227020,50.621957,主板-沪
2019-01-23,600118,17.809506,3555024,50.761796,主板-沪
2019-01-24,600118,18.0646284,6418269,51.488963,主板-沪
2019-01-25,600118,17.8291308,4642199,50.817732,主板-沪
2019-01-28,600118,17.8193184,3265237,50.789764,主板-沪
2019-01-29,600118,17.5347588,7382360,49.978694,主板-沪
2019-01-30,600118,17.5445712,3361239,50.006662,主板-沪
2019-01-31,600118,17.466072,4026331,49.782919,主板-沪
2019-02-01,600118,17.8193184,4811414,50.789764,主板-沪
2019-02-11,600118,18.2314392,6876115,51.964418,主板-沪
2019-02-12,600118,18.2608764,5874317,52.048321,主板-沪
2019-02-13,600118,18.5846856,11381684,52.971263,主板-沪
2019-02-14,600118,18.5846856,7685856,52.971263,主板-沪
2019-02-15,600118,18.6631848,8895489,53.195007,主板-沪
2019-02-18,600118,19.0556808,13138921,54.313724,主板-沪
2019-02-19,600118,20.9592864,26751495,59.739503,主板-沪
2019-02-20,600118,20.507916,23670558,58.452978,主板-沪
2019-02-21,600118,20.2724184,22612792,57.781747,主板-沪
2019-02-22,600118,20.6943516,16593971,58.984368,主板-沪
2019-02-25,600118,21.8718396,31697315,62.34052,主板-沪
2019-02-26,600118,21.3223452,22418837,60.774316,主板-沪
2019-02-27,600118,22.2937728,33571774,63.543141,主板-沪
2019-02-28,600118,21.979776,15791397,62.648168,主板-沪
2019-03-01,600118,21.881652,13106271,62.368488,主板-沪
2019-03-04,600118,22.1662116,21656301,63.179558,主板-沪
2019-03-05,600118,22.8040176,23348728,64.997474,主板-沪
2019-03-06,600118,22.6764564,21423481,64.633891,主板-沪
2019-03-07,600118,22.6470192,19917577,64.549987,主板-沪
2019-03-08,600118,22.0582752,29332369,62.871911,主板-沪
2019-03-11,600118,22.8432672,19864206,65.109346,主板-沪
2019-03-12,600118,25.119744,57309969,71.597906,主板-沪
2019-03-13,600118,25.708488,71875152,73.275982,主板-沪
2019-03-14,600118,25.3258044,46435104,72.185232,主板-沪
2019-03-15,600118,24.580062,32099163,70.059669,主板-沪
2019-03-18,600118,24.923496,17657094,71.038547,主板-沪
2019-03-19,600118,25.6888632,25362094,73.220046,主板-沪
2019-03-20,600118,25.1786184,19720232,72.652684,主板-沪
2019-03-21,600118,25.1099316,16499876,72.454489,主板-沪
2019-03-22,600118,25.6888632,20766523,74.124991,主板-沪
2019-03-25,600118,26.444418,42129409,76.305138,主板-沪
2019-03-26,600118,24.6585612,29276576,71.152064,主板-沪
2019-03-27,600118,24.1483164,22488079,69.679757,主板-沪
2019-03-28,600118,23.9030064,15632646,68.971917,主板-沪
2019-03-29,600118,24.6978108,17477279,71.265318,主板-沪
2019-04-01,600118,25.6888632,26435454,74.124991,主板-沪
2019-04-02,600118,25.7477376,27383940,74.294873,主板-沪
2019-04-03,600118,25.7869872,19065208,74.408127,主板-沪
2019-04-04,600118,25.8164244,16491965,74.493068,主板-沪
2019-04-08,600118,25.4533656,19938177,73.445465,主板-沪
2019-04-09,600118,25.5024276,10182283,73.587033,主板-沪
2019-04-10,600118,25.0118076,11755839,72.171353,主板-沪
2019-04-11,600118,24.8057472,12108799,71.576768,主板-沪
2019-04-12,600118,24.5898744,9277209,70.953869,主板-沪
2019-04-15,600118,24.5702496,13392533,70.897242,主板-沪
2019-04-16,600118,24.972558,14410760,72.058099,主板-沪
2019-04-17,600118,25.217868,12664335,72.765939,主板-沪
2019-04-18,600118,25.217868,11726778,72.765939,主板-沪
2019-04-19,600118,25.0118076,9879562,72.171353,主板-沪
2019-04-22,600118,24.6879984,9651683,71.237005,主板-沪
2019-04-23,600118,23.8735692,11909154,68.886976,主板-沪
2019-04-24,600118,24.1581288,7543208,69.708071,主板-沪
2019-04-25,600118,23.1278268,10210463,66.735143,主板-沪
2019-04-26,600118,23.1670764,8247807,66.055293,主板-沪
2019-04-29,600118,22.3133976,10319606,63.621235,主板-沪
2019-04-30,600118,22.6273944,7362868,64.516521,主板-沪
2019-05-06,600118,20.36073,19391944,58.053678,主板-沪
2019-05-07,600118,20.5667904,10496364,58.641209,主板-沪
2019-05-08,600118,20.6649144,8120065,58.920986,主板-沪
2019-05-09,600118,20.7336012,10572399,59.116829,主板-沪
2019-05-10,600118,22.3035852,18788761,63.593257,主板-沪
2019-05-13,600118,22.3918968,11750948,63.845057,主板-沪
2019-05-14,600118,22.5881448,18195846,64.40461,主板-沪
2019-05-15,600118,22.8825168,12659620,65.24394,主板-沪
2019-05-16,600118,23.2867218,18069893,66.083271,主板-沪
2019-05-17,600118,22.3895619,13710260,63.537302,主板-沪
2019-05-20,600118,22.8627891,11263806,64.880231,主板-沪
2019-05-21,600118,23.0501082,12199484,65.411806,主板-沪
2019-05-22,600118,22.8233535,8891954,64.76832,主板-沪
2019-05-23,600118,23.1191205,23633652,65.60765,主板-沪
2019-05-24,600118,21.6402855,18725114,61.410999,主板-沪
2019-05-27,600118,22.9219425,15957917,65.048097,主板-沪
2019-05-28,600118,23.1782739,17398182,65.775516,主板-沪
2019-05-29,600118,23.0402493,12369756,65.383829,主板-沪
2019-05-30,600118,22.9416603,11084619,65.104052,主板-沪
2019-05-31,600118,23.1486972,11580564,65.691583,主板-沪
2019-06-03,600118,22.8233535,10529040,64.76832,主板-沪
2019-06-04,600118,22.1332305,11105163,62.809883,主板-沪
2019-06-05,600118,22.2613962,7397021,63.173592,主板-沪
2019-06-06,600118,21.6797211,7553948,61.522909,主板-沪
2019-06-10,600118,21.7290156,6871652,61.662798,主板-沪
2019-06-11,600118,22.3994208,11118357,63.56528,主板-沪
2019-06-12,600118,22.0937949,9389891,62.697972,主板-沪
2019-06-13,600118,21.9360525,7864374,62.250329,主板-沪
2019-06-14,600118,21.7585923,10700542,61.746731,主板-沪
2019-06-17,600118,21.5811321,6544510,61.243133,主板-沪
2019-06-18,600118,21.4726842,4791653,60.935378,主板-沪
2019-06-19,600118,21.8078868,7590798,61.886619,主板-沪
2019-06-20,600118,22.2613962,11298350,63.173592,主板-沪
2019-06-21,600118,22.6557522,13511531,64.292699,主板-沪
2019-06-24,600118,22.5473043,9202195,63.984945,主板-沪
2019-06-25,600118,22.379703,8183043,63.509324,主板-沪
2019-06-26,600118,22.67547,8956530,64.348655,主板-沪
2019-06-27,600118,22.5867399,10140934,64.096856,主板-沪
2019-06-28,600118,22.2318195,6341116,63.089659,主板-沪
2019-07-01,600118,22.8233535,10662463,64.76832,主板-沪
2019-07-02,600118,22.7346234,9327552,64.516521,主板-沪
2019-07-03,600118,22.8332124,10857828,64.796298,主板-沪
2019-07-04,600118,23.3360163,28689838,66.223159,主板-沪
2019-07-05,600118,23.3951697,13126486,66.391025,主板-沪
2019-07-08,600118,22.6261755,11640506,64.208766,主板-沪
2019-07-09,600118,22.6656111,5265036,64.320677,主板-沪
2019-07-10,600118,22.8923658,11958655,64.964164,主板-沪
2019-07-11,600118,22.6951878,7205070,64.40461,主板-沪
2019-07-12,600118,22.8430713,6350271,64.824275,主板-沪
2019-07-15,600118,23.562771,16396633,66.866646,主板-沪
2019-07-16,600118,23.7402312,11660566,67.370244,主板-沪
2019-07-17,600118,23.3853108,10915956,66.363047,主板-沪
2019-07-18,600118,22.774059,11091561,64.628432,主板-沪
2019-07-19,600118,22.8529302,6357064,64.852253,主板-沪
2019-07-22,600118,22.0050648,9894755,62.446173,主板-沪
2019-07-23,600118,22.2613962,4402691,63.173592,主板-沪
2019-07-24,600118,22.5670221,5970155,64.0409,主板-沪
2019-07-25,600118,22.5867399,4272321,64.096856,主板-沪
2019-07-26,600118,22.9613781,8908542,65.160007,主板-沪
2019-07-29,600118,23.0303904,6247450,65.355851,主板-沪
2019-07-30,600118,22.9515192,5757151,65.13203,主板-沪
2019-07-31,600118,22.9810959,5188947,65.215963,主板-沪
2019-08-01,600118,22.4980098,7003991,63.845057,主板-沪
2019-08-02,600118,22.0740771,6112267,62.642017,主板-沪
2019-08-05,600118,21.985347,6007477,62.390217,主板-沪
2019-08-06,600118,21.1571994,10040769,60.040093,主板-沪
2019-08-07,600118,20.999457,4790982,59.59245,主板-沪
2019-08-08,600118,21.1867761,4512303,60.124026,主板-沪
2019-08-09,600118,20.6149599,7304592,58.50132,主板-沪
2019-08-12,600118,20.999457,4259428,59.59245,主板-沪
2019-08-13,600118,20.8811502,4377561,59.256718,主板-沪
2019-08-14,600118,21.0093159,4313947,59.620428,主板-沪
2019-08-15,600118,21.0881871,4957117,59.844249,主板-沪
2019-08-16,600118,21.2064939,5404758,60.179981,主板-沪
2019-08-19,600118,21.8768991,8183732,62.082463,主板-沪
2019-08-20,600118,21.9261936,7439075,62.222351,主板-沪
2019-08-21,600118,21.9261936,5254591,62.222351,主板-沪
2019-08-22,600118,22.2219606,7970146,63.061682,主板-沪
2019-08-23,600118,21.985347,5262819,61.790369,主板-沪
2019-08-26,600118,21.9163347,6862481,61.596409,主板-沪
2019-08-27,600118,22.083936,8206560,62.067456,主板-沪
2019-08-28,600118,22.2613962,10828475,62.566213,主板-沪
2019-08-29,600118,22.2416784,9212003,62.510795,主板-沪
2019-08-30,600118,22.9515192,20084035,64.505821,主板-沪
2019-09-02,600118,23.8092435,29673803,66.916476,主板-沪
2019-09-03,600118,23.7402312,19816471,66.722516,主板-沪
2019-09-04,600118,23.6120655,13697980,66.362303,主板-沪
2019-09-05,600118,23.7007956,19672631,66.611681,主板-沪
2019-09-06,600118,24.0655749,17630186,67.636902,主板-沪
2019-09-09,600118,24.154305,14009492,67.88628,主板-沪
2019-09-10,600118,23.7500901,17960776,66.750224,主板-沪
2019-09-11,600118,23.6022066,11507037,66.334594,主板-沪
